date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:53:11	165548/165548	---M--	200	added ('OK')	application/x-font-ttf	etag:%22286ac-57fbc030bbcfa%22	https://dreamguys.co.in/smarthr/dark/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://dreamguys.co.in/smarthr/dark/assets/css/font-awesome.min.css)
03:53:12	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%226c7db-57fbc03037809%22	https://dreamguys.co.in/smarthr/dark/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/assets/fonts/fontawesome-webfont3e6e.svg	(from https://dreamguys.co.in/smarthr/dark/assets/css/font-awesome.min.css)
03:53:12	112916/112916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221b914-57fbc03df29a4%22	https://dreamguys.co.in/smarthr/dark/assets/fonts/line-awesome.eot??v=1.1.	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/assets/fonts/line-awesome0176.eot	(from https://dreamguys.co.in/smarthr/dark/assets/css/line-awesome.min.css)
03:53:12	112916/112916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221b914-57fbc03df29a4%22	https://dreamguys.co.in/smarthr/dark/assets/fonts/line-awesome.eot?v=1.1.	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/assets/fonts/line-awesomeeb4f.eot	(from https://dreamguys.co.in/smarthr/dark/assets/css/line-awesome.min.css)
03:53:12	45108/45108	---M--	200	added ('OK')	text/html	etag:%22b034-57fbc041d2f59%22	https://dreamguys.co.in/smarthr/dark/assets/fonts/line-awesome.woff2?v=1.1.	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/assets/fonts/line-awesomeeb4f.html	(from https://dreamguys.co.in/smarthr/dark/assets/css/line-awesome.min.css)
03:53:13	57436/57436	---M--	200	added ('OK')	application/x-font-woff	etag:%22e05c-57fbc04099c34%22	https://dreamguys.co.in/smarthr/dark/assets/fonts/line-awesome.woff?v=1.1.	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/assets/fonts/line-awesomeeb4f.woff	(from https://dreamguys.co.in/smarthr/dark/assets/css/line-awesome.min.css)
03:53:13	112728/112728	---M--	200	added ('OK')	application/x-font-ttf	etag:%221b858-57fbc03f560d8%22	https://dreamguys.co.in/smarthr/dark/assets/fonts/line-awesome.ttf?v=1.1.	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/assets/fonts/line-awesomeeb4f.ttf	(from https://dreamguys.co.in/smarthr/dark/assets/css/line-awesome.min.css)
03:53:14	249/249	---M--	200	added ('OK')	image/png	etag:%22f9-57fbc0450f068%22	https://dreamguys.co.in/smarthr/dark/assets/img/calander.png	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/assets/img/calander.png	(from https://dreamguys.co.in/smarthr/dark/assets/css/style.css)
03:53:14	433695/433695	---M--	200	added ('OK')	image/svg+xml	etag:%2269e1f-57fbc03f0f40b%22	https://dreamguys.co.in/smarthr/dark/assets/fonts/line-awesome.svg?v=1.1.	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/assets/fonts/line-awesomeeb4f.svg	(from https://dreamguys.co.in/smarthr/dark/assets/css/line-awesome.min.css)
03:53:14	15195/15195	---M-Z	200	added ('OK')	text/css	etag:%223b5b-57fbc02a5aa3e-gzip%22	https://dreamguys.co.in/smarthr/dark/assets/css/select2.min.css	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/assets/css/select2.min.css	(from https://dreamguys.co.in/smarthr/dark/edit-profile.html)
03:53:14	7666/7666	---M-Z	200	added ('OK')	text/css	date:Fri,%2018%20Jan%202019%2014:05:52%20GMT	https://dreamguys.co.in/smarthr/dark/assets/css/bootstrap-datetimepicker.min.css	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/assets/css/bootstrap-datetimepicker.min.css	(from https://dreamguys.co.in/smarthr/dark/edit-profile.html)
03:53:15	66582/66582	---M-Z	200	added ('OK')	application/javascript	etag:%2210416-57fbc0587eb66-gzip%22	https://dreamguys.co.in/smarthr/dark/assets/js/select2.min.js	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/assets/js/select2.min.js	(from https://dreamguys.co.in/smarthr/dark/edit-profile.html)
03:53:15	51331/51331	---M-Z	200	added ('OK')	application/javascript	etag:%22c883-57fbc05713f31-gzip%22	https://dreamguys.co.in/smarthr/dark/assets/js/moment.min.js	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/assets/js/moment.min.js	(from https://dreamguys.co.in/smarthr/dark/edit-profile.html)
03:53:15	38509/38509	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2018%20Jan%202019%2014:06:37%20GMT	https://dreamguys.co.in/smarthr/dark/assets/js/bootstrap-datetimepicker.min.js	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/assets/js/bootstrap-datetimepicker.min.js	(from https://dreamguys.co.in/smarthr/dark/edit-profile.html)
03:53:16	18318/18318	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:53:16%20GMT	https://dreamguys.co.in/smarthr/dark/localization.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/localization.html	(from https://dreamguys.co.in/smarthr/dark/settings.html)
03:53:16	17646/17646	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:53:16%20GMT	https://dreamguys.co.in/smarthr/dark/theme-settings.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/theme-settings.html	(from https://dreamguys.co.in/smarthr/dark/settings.html)
03:53:16	23870/23870	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:53:17%20GMT	https://dreamguys.co.in/smarthr/dark/roles-permissions.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/roles-permissions.html	(from https://dreamguys.co.in/smarthr/dark/settings.html)
03:53:17	18224/18224	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:53:17%20GMT	https://dreamguys.co.in/smarthr/dark/email-settings.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/email-settings.html	(from https://dreamguys.co.in/smarthr/dark/settings.html)
03:53:17	16880/16880	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:53:17%20GMT	https://dreamguys.co.in/smarthr/dark/invoice-settings.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/invoice-settings.html	(from https://dreamguys.co.in/smarthr/dark/settings.html)
03:53:17	17539/17539	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:53:18%20GMT	https://dreamguys.co.in/smarthr/dark/salary-settings.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/salary-settings.html	(from https://dreamguys.co.in/smarthr/dark/settings.html)
03:53:17	17251/17251	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:53:18%20GMT	https://dreamguys.co.in/smarthr/dark/notifications-settings.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/notifications-settings.html	(from https://dreamguys.co.in/smarthr/dark/settings.html)
03:53:18	16746/16746	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:53:18%20GMT	https://dreamguys.co.in/smarthr/dark/change-password.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/change-password.html	(from https://dreamguys.co.in/smarthr/dark/settings.html)
03:53:18	22741/22741	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:53:18%20GMT	https://dreamguys.co.in/smarthr/dark/leave-type.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/leave-type.html	(from https://dreamguys.co.in/smarthr/dark/settings.html)
03:53:18	8672/8672	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:53:19%20GMT	https://dreamguys.co.in/smarthr/dark/job-list.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/job-list.html	(from https://dreamguys.co.in/smarthr/dark/login.html)
03:53:18	2465/2465	---M--	200	added ('OK')	image/png	etag:%229a1-57fbc047c54e7%22	https://dreamguys.co.in/smarthr/dark/assets/img/logo2.png	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/assets/img/logo2.png	(from https://dreamguys.co.in/smarthr/dark/login.html)
03:53:19	50119/50119	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:53:19%20GMT	https://dreamguys.co.in/smarthr/dark/employees-list.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/employees-list.html	(from https://dreamguys.co.in/smarthr/dark/employees.html)
03:53:19	4186/4186	---M-Z	200	added ('OK')	text/css	etag:%22105a-57fbc025593dd-gzip%22	https://dreamguys.co.in/smarthr/dark/assets/css/dataTables.bootstrap.min.css	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/assets/css/dataTables.bootstrap.min.css	(from https://dreamguys.co.in/smarthr/dark/leaves.html)
03:53:20	83268/83268	---M-Z	200	added ('OK')	application/javascript	etag:%2214544-57fbc054ea475-gzip%22	https://dreamguys.co.in/smarthr/dark/assets/js/jquery.dataTables.min.js	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/assets/js/jquery.dataTables.min.js	(from https://dreamguys.co.in/smarthr/dark/leaves.html)
03:53:20	1966/1966	---M-Z	200	added ('OK')	application/javascript	etag:%227ae-57fbc051ceef6-gzip%22	https://dreamguys.co.in/smarthr/dark/assets/js/dataTables.bootstrap.min.js	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/assets/js/dataTables.bootstrap.min.js	(from https://dreamguys.co.in/smarthr/dark/leaves.html)
03:53:20	48627/48627	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:53:21%20GMT	https://dreamguys.co.in/smarthr/dark/clients-list.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/clients-list.html	(from https://dreamguys.co.in/smarthr/dark/clients.html)
03:53:21	15522/15522	---M-Z	200	added ('OK')	text/css	etag:%223ca2-57fbc1d25bc26-gzip%22	https://dreamguys.co.in/smarthr/dark/assets/plugins/summernote/dist/summernote.css	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/assets/plugins/summernote/dist/summernote.css	(from https://dreamguys.co.in/smarthr/dark/projects.html)
03:53:21	65636/65636	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:53:22%20GMT	https://dreamguys.co.in/smarthr/dark/project-list.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/project-list.html	(from https://dreamguys.co.in/smarthr/dark/projects.html)
03:53:22	102691/102691	---M-Z	200	added ('OK')	application/javascript	etag:%2219123-57fbc1d44383c-gzip%22	https://dreamguys.co.in/smarthr/dark/assets/plugins/summernote/dist/summernote.min.js	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/assets/plugins/summernote/dist/summernote.min.js	(from https://dreamguys.co.in/smarthr/dark/projects.html)
03:53:22	396/396	---M--	200	added ('OK')	image/png	etag:%2218c-57fbc0442a0a9%22	https://dreamguys.co.in/smarthr/dark/assets/img/attachment.png	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/assets/img/attachment.png	(from https://dreamguys.co.in/smarthr/dark/tasks.html)
03:53:22	5505/5505	---M-Z	200	added ('OK')	application/javascript	etag:%221581-57fbc058612f5-gzip%22	https://dreamguys.co.in/smarthr/dark/assets/js/task.js	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/assets/js/task.js	(from https://dreamguys.co.in/smarthr/dark/tasks.html)
03:53:22	13033/13033	---M--	200	added ('OK')	image/jpeg	etag:%2232e9-57fbc04b24853%22	https://dreamguys.co.in/smarthr/dark/assets/img/user-03.jpg	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/assets/img/user-03.jpg	(from https://dreamguys.co.in/smarthr/dark/voice-call.html)
03:53:23	13214/13214	---M--	200	added ('OK')	image/jpeg	etag:%22339e-57fbc04bb682d%22	https://dreamguys.co.in/smarthr/dark/assets/img/user-04.jpg	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/assets/img/user-04.jpg	(from https://dreamguys.co.in/smarthr/dark/voice-call.html)
03:53:23	13438/13438	---M--	200	added ('OK')	image/jpeg	etag:%22347e-57fbc04c3d02e%22	https://dreamguys.co.in/smarthr/dark/assets/img/user-05.jpg	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/assets/img/user-05.jpg	(from https://dreamguys.co.in/smarthr/dark/voice-call.html)
03:53:23	12144/12144	---M--	200	added ('OK')	image/jpeg	etag:%222f70-57fbc04cc6378%22	https://dreamguys.co.in/smarthr/dark/assets/img/user-06.jpg	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/assets/img/user-06.jpg	(from https://dreamguys.co.in/smarthr/dark/voice-call.html)
03:53:24	92323/92323	---M--	200	added ('OK')	image/jpeg	etag:%22168a3-57fbc04e27f12%22	https://dreamguys.co.in/smarthr/dark/assets/img/video-call.jpg	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/assets/img/video-call.jpg	(from https://dreamguys.co.in/smarthr/dark/video-call.html)
03:53:24	9525/9525	---M--	200	added ('OK')	image/jpeg	etag:%222535-57fbc04aa9009%22	https://dreamguys.co.in/smarthr/dark/assets/img/user-02.jpg	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/assets/img/user-02.jpg	(from https://dreamguys.co.in/smarthr/dark/video-call.html)
03:53:24	27204/27204	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:53:25%20GMT	https://dreamguys.co.in/smarthr/dark/add-contact.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/add-contact.html	(from https://dreamguys.co.in/smarthr/dark/contacts.html)
03:53:25	26788/26788	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:53:25%20GMT	https://dreamguys.co.in/smarthr/dark/create-estimate.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/create-estimate.html	(from https://dreamguys.co.in/smarthr/dark/estimates.html)
03:53:25	24984/24984	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:53:25%20GMT	https://dreamguys.co.in/smarthr/dark/estimate-view.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/estimate-view.html	(from https://dreamguys.co.in/smarthr/dark/estimates.html)
03:53:25	27069/27069	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:53:25%20GMT	https://dreamguys.co.in/smarthr/dark/edit-estimate.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/edit-estimate.html	(from https://dreamguys.co.in/smarthr/dark/estimates.html)
03:53:25	26773/26773	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:53:26%20GMT	https://dreamguys.co.in/smarthr/dark/create-invoice.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/create-invoice.html	(from https://dreamguys.co.in/smarthr/dark/invoices.html)
03:53:26	27008/27008	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:53:26%20GMT	https://dreamguys.co.in/smarthr/dark/edit-invoice.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/edit-invoice.html	(from https://dreamguys.co.in/smarthr/dark/invoices.html)
03:53:26	24421/24421	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:53:27%20GMT	https://dreamguys.co.in/smarthr/dark/job-details.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/job-details.html	(from https://dreamguys.co.in/smarthr/dark/jobs.html)
03:53:26	38543/38543	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:53:27%20GMT	https://dreamguys.co.in/smarthr/dark/ticket-view.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/ticket-view.html	(from https://dreamguys.co.in/smarthr/dark/tickets.html)
03:53:27	15605/15605	---M-Z	200	added ('OK')	text/css	etag:%223cf5-57fbc0288e39e-gzip%22	https://dreamguys.co.in/smarthr/dark/assets/css/fullcalendar.min.css	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/assets/css/fullcalendar.min.css	(from https://dreamguys.co.in/smarthr/dark/events.html)
03:53:28	261249/261249	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202019%2003:53:27%20GMT	https://dreamguys.co.in/smarthr/dark/assets/js/jquery-ui.min.js	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/assets/js/jquery-ui.min.js	(from https://dreamguys.co.in/smarthr/dark/events.html)
03:53:28	211321/211321	---M-Z	200	added ('OK')	application/javascript	etag:%2233979-57fbc05376001-gzip%22	https://dreamguys.co.in/smarthr/dark/assets/js/fullcalendar.min.js	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/assets/js/fullcalendar.min.js	(from https://dreamguys.co.in/smarthr/dark/events.html)
03:53:28	9375/9375	---M-Z	200	added ('OK')	application/javascript	etag:%22249f-57fbc05578db3-gzip%22	https://dreamguys.co.in/smarthr/dark/assets/js/jquery.fullcalendar.js	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/assets/js/jquery.fullcalendar.js	(from https://dreamguys.co.in/smarthr/dark/events.html)
03:53:29	16991/16991	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:53:29%20GMT	https://dreamguys.co.in/smarthr/dark/compose.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/compose.html	(from https://dreamguys.co.in/smarthr/dark/inbox.html)
03:53:29	19929/19929	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202019%2003:53:29%20GMT	https://dreamguys.co.in/smarthr/dark/mail-view.html	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/mail-view.html	(from https://dreamguys.co.in/smarthr/dark/inbox.html)
03:53:29	4025/4025	---M--	200	added ('OK')	image/png	etag:%22fb9-57fbc04999c65%22	https://dreamguys.co.in/smarthr/dark/assets/img/placeholder.png	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/assets/img/placeholder.png	(from https://dreamguys.co.in/smarthr/dark/chat.html)
03:53:30	895/895	---M-Z	200	added ('OK')	application/javascript	etag:%2237f-57fbc05202afa-gzip%22	https://dreamguys.co.in/smarthr/dark/assets/js/dropfiles.js	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/dark/assets/js/dropfiles.js	(from https://dreamguys.co.in/smarthr/dark/chat.html)
03:53:30	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-57fbc0015f81f%22	https://dreamguys.co.in/smarthr/blue/assets/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/assets/fonts/glyphicons-halflings-regular.eot	(from https://dreamguys.co.in/smarthr/blue/assets/css/bootstrap.min.css)
03:53:31	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-57fbc0015f81f%22	https://dreamguys.co.in/smarthr/blue/assets/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/assets/fonts/glyphicons-halflings-regulard41d.eot	(from https://dreamguys.co.in/smarthr/blue/assets/css/bootstrap.min.css)
03:53:31	18028/18028	---M--	200	added ('OK')	text/html	etag:%22466c-57fbc004e9adb%22	https://dreamguys.co.in/smarthr/blue/assets/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/assets/fonts/glyphicons-halflings-regular.html	(from https://dreamguys.co.in/smarthr/blue/assets/css/bootstrap.min.css)
03:53:31	23424/23424	---M--	200	added ('OK')	application/x-font-woff	etag:%225b80-57fbc003df188%22	https://dreamguys.co.in/smarthr/blue/assets/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/assets/fonts/glyphicons-halflings-regular.woff	(from https://dreamguys.co.in/smarthr/blue/assets/css/bootstrap.min.css)
03:53:32	108738/108738	---M--	200	added ('OK')	image/svg+xml	etag:%221a8c2-57fbc001f3ae1%22	https://dreamguys.co.in/smarthr/blue/assets/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/assets/fonts/glyphicons-halflings-regular.svg	(from https://dreamguys.co.in/smarthr/blue/assets/css/bootstrap.min.css)
03:53:32	45404/45404	---M--	200	added ('OK')	application/x-font-ttf	etag:%22b15c-57fbc0029e11f%22	https://dreamguys.co.in/smarthr/blue/assets/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/assets/fonts/glyphicons-halflings-regular.ttf	(from https://dreamguys.co.in/smarthr/blue/assets/css/bootstrap.min.css)
03:53:32	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-57fbbff12a2b4%22	https://dreamguys.co.in/smarthr/blue/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/assets/fonts/fontawesome-webfont3e6e.eot	(from https://dreamguys.co.in/smarthr/blue/assets/css/font-awesome.min.css)
03:53:33	77160/77160	---M--	200	added ('OK')	text/html	etag:%2212d68-57fbc0004c602%22	https://dreamguys.co.in/smarthr/blue/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/assets/fonts/fontawesome-webfont3e6e.html	(from https://dreamguys.co.in/smarthr/blue/assets/css/font-awesome.min.css)
03:53:33	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-57fbbff12a2b4%22	https://dreamguys.co.in/smarthr/blue/assets/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/assets/fonts/fontawesome-webfontd41d.eot	(from https://dreamguys.co.in/smarthr/blue/assets/css/font-awesome.min.css)
03:53:33	98024/98024	---M--	200	added ('OK')	application/x-font-woff	etag:%2217ee8-57fbbffee2559%22	https://dreamguys.co.in/smarthr/blue/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/assets/fonts/fontawesome-webfont3e6e.woff	(from https://dreamguys.co.in/smarthr/blue/assets/css/font-awesome.min.css)
03:53:33	165548/165548	---M--	200	added ('OK')	application/x-font-ttf	etag:%22286ac-57fbbffd765c3%22	https://dreamguys.co.in/smarthr/blue/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://dreamguys.co.in/smarthr/blue/assets/css/font-awesome.min.css)
03:53:34	112916/112916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221b914-57fbc0065203a%22	https://dreamguys.co.in/smarthr/blue/assets/fonts/line-awesome.eot?v=1.1.	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/assets/fonts/line-awesomeeb4f.eot	(from https://dreamguys.co.in/smarthr/blue/assets/css/line-awesome.min.css)
03:53:34	112916/112916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221b914-57fbc0065203a%22	https://dreamguys.co.in/smarthr/blue/assets/fonts/line-awesome.eot??v=1.1.	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/assets/fonts/line-awesome0176.eot	(from https://dreamguys.co.in/smarthr/blue/assets/css/line-awesome.min.css)
03:53:34	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%226c7db-57fbbff3c614b%22	https://dreamguys.co.in/smarthr/blue/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/assets/fonts/fontawesome-webfont3e6e.svg	(from https://dreamguys.co.in/smarthr/blue/assets/css/font-awesome.min.css)
03:53:34	45108/45108	---M--	200	added ('OK')	text/html	etag:%22b034-57fbc00a36052%22	https://dreamguys.co.in/smarthr/blue/assets/fonts/line-awesome.woff2?v=1.1.	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/assets/fonts/line-awesomeeb4f.html	(from https://dreamguys.co.in/smarthr/blue/assets/css/line-awesome.min.css)
03:53:34	57436/57436	---M--	200	added ('OK')	application/x-font-woff	etag:%22e05c-57fbc008f4c25%22	https://dreamguys.co.in/smarthr/blue/assets/fonts/line-awesome.woff?v=1.1.	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/assets/fonts/line-awesomeeb4f.woff	(from https://dreamguys.co.in/smarthr/blue/assets/css/line-awesome.min.css)
03:53:35	112728/112728	---M--	200	added ('OK')	application/x-font-ttf	etag:%221b858-57fbc007bdfd1%22	https://dreamguys.co.in/smarthr/blue/assets/fonts/line-awesome.ttf?v=1.1.	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/assets/fonts/line-awesomeeb4f.ttf	(from https://dreamguys.co.in/smarthr/blue/assets/css/line-awesome.min.css)
03:53:35	249/249	---M--	200	added ('OK')	image/png	etag:%22f9-57fbc00d79a5a%22	https://dreamguys.co.in/smarthr/blue/assets/img/calander.png	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/assets/img/calander.png	(from https://dreamguys.co.in/smarthr/blue/assets/css/style.css)
03:53:35	433695/433695	---M--	200	added ('OK')	image/svg+xml	etag:%2269e1f-57fbc006e9d92%22	https://dreamguys.co.in/smarthr/blue/assets/fonts/line-awesome.svg?v=1.1.	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/assets/fonts/line-awesomeeb4f.svg	(from https://dreamguys.co.in/smarthr/blue/assets/css/line-awesome.min.css)
03:53:35	15195/15195	---M-Z	200	added ('OK')	text/css	etag:%223b5b-57fbbfe988b48-gzip%22	https://dreamguys.co.in/smarthr/blue/assets/css/select2.min.css	C:/My%20Web%20Sites/SmartHR2/dreamguys.co.in/smarthr/blue/assets/css/select2.min.css	(from https://dreamguys.co.in/smarthr/blue/edit-profile.html)
